entity,avg_ttr,triple_train_coherence_mean,triple_train_coherence_std,triple_self_coherence_mean,triple_self_coherence_std,type_self_coherence_mean,type_self_coherence_std,direct_neighbors,type_triple_ratio,avg_triple_length,avg_type_length
2009 Toronto International Film Festival 2009 film festival edition,0.7950485851272067,0.2882825568679519,0.2133307088240016,0.41781108915791704,0.18050866428243986,0.372639536857605,0.0,57,0.03636363636363636,85.23636363636363,26.0
2010 NCAA Men's Division I Basketball Tournament None,0.68079473724912,0.3903042516477789,0.23426638184425064,0.6512836906960402,0.15394811858004223,0.4613703489303589,0.2354094699176842,32,0.14285714285714285,156.39285714285714,60.5
"2012 Summer Olympics games of the XXX Olympiad, celebrated in London in 2012",0.8130942099457408,0.18028722500387473,0.18274554312290017,0.5444740214239518,0.13147139350367779,0.3833136429389318,0.10720561963251196,704,0.008595988538681949,121.67191977077364,29.0
2012 Toronto International Film Festival 2012 film festival edition,0.7360609183700165,0.5063856369256974,0.12286807535434777,0.45452681583409404,0.14547456071538395,0.5,0.0,51,0.02,92.84,33.0
24 American television series,0.7293092058401304,0.22195939769579728,0.14146057190554193,0.33304188813051316,0.19010275210351532,0.4508549392223358,0.18824976330343599,132,0.03937007874015748,112.4015748031496,30.2
25th United States Congress None,0.8244458882804748,0.0,0.0,0.6120603078579063,0.12675716183486857,0.5,0.0,70,0.0,147.95714285714286,0.0
3rd United States Congress None,0.8201273452440968,0.0,0.0,0.5950048024683785,0.13214480043447568,0.5,0.0,49,0.0,149.81632653061226,0.0
"50 Cent American rapper, investor and actor",0.8226969533670005,0.15692283602243576,0.12752077422826266,0.2540085214625619,0.24777931257825167,0.3662623310121157,0.15983089260995156,107,0.40789473684210525,112.09210526315789,30.258064516129032
59th Berlin International Film Festival 2009 film festival edition,0.789597289964937,0.2423699372993975,0.20682339516470205,0.42452202843768255,0.12519243302520142,0.4363096535205841,0.20819001469423168,34,0.1724137931034483,73.06896551724138,27.2
63rd Primetime Emmy Awards None,0.7761416627614162,0.25473802152264396,0.21448598283171985,0.5052799289366641,0.12724426737079814,0.39882466197013855,0.0,162,0.0125,120.0,24.0
70th Academy Awards None,0.7514463706153409,0.4764843069645296,0.07202201818037024,0.5158123323584948,0.13025914118369272,0.5,0.0,84,0.012048192771084338,115.144578313253,29.0
"89th United States Congress Congress from January 3, 1965 – January 3, 1967",0.8025005869197691,0.0,0.0,0.6976662627384883,0.17572486232740506,0.5,0.0,72,0.0,142.51388888888889,0.0
A History of Violence 2005 film by David Cronenberg,0.75216510617915,0.25803989214284845,0.1465416046051068,0.3471854403941054,0.1875690975004977,0.47947915820848375,0.191513480964801,78,0.09859154929577464,105.85915492957747,29.142857142857142
A Simple Life 2011 Hong Kong drama film,0.7117196293894059,0.28050037024608043,0.17281471803430073,0.4282616193910021,0.22121131773475242,0.5345417767763138,0.2009818631580877,62,0.08771929824561403,108.96491228070175,34.2
A Star Is Born 1954 film by George Cukor,0.7535992234214852,0.24501514320281859,0.14954335098622404,0.32875781510811275,0.18082199211466085,0.44232137430281865,0.17648304442158955,60,0.1320754716981132,103.41509433962264,31.714285714285715
A View to a Kill 1985 James Bond film,0.7741483557457599,0.18106823099716593,0.14989132561739582,0.30726634810582315,0.14676516454481048,0.32036436001459756,0.1263385073152015,65,0.1016949152542373,98.47457627118644,31.0
A. R. Rahman Indian singer and composer,0.8088065330860371,0.1945396295211129,0.15737775759372305,0.22742039716107534,0.21002895591772774,0.4249443657314166,0.19119933832427477,155,0.09154929577464789,99.16901408450704,27.384615384615383
"AOL internet company, e-mail service provider",0.8730754042507691,0.12415760522379594,0.10244094483281922,0.26318701935990246,0.22209020286180803,0.33842153496602,0.1506980098316052,42,0.68,132.68,35.705882352941174
AT&T American multinational telecommunications corporation,0.882395928914095,0.12713628596562648,0.11925010756541574,0.22872179715248978,0.2180186054081424,0.31274919940957,0.14020387445422525,68,0.44680851063829785,130.85106382978722,32.95238095238095
"Aaliyah American recording artist, actress and model",0.8206067976128854,0.15757855658839723,0.1355696002261562,0.24461230335457781,0.2253110085771775,0.3886727941307155,0.15438794485487548,93,0.30985915492957744,98.22535211267606,28.545454545454547
Aarhus city in Denmark,0.9285714285714286,0.201698730699718,0.1340090830585776,0.7096455097198486,0.0,0.3955530097087224,0.12250922013915096,8,3.0,99.5,35.833333333333336
"Aaron Sorkin American screenwriter, producer, playwright",0.765603643005965,0.17646443049991778,0.1424267139668266,0.28619354917991907,0.22823768263124136,0.401521711884176,0.17018670964609658,127,0.15454545454545454,111.27272727272727,31.294117647058822
Aaron Staton American actor,0.685021631070335,0.3525363572259685,0.13291447151248742,0.3938458682431246,0.2210920893297042,0.6151396284500757,0.18241013146585117,67,0.06349206349206349,107.39682539682539,23.5
Abidjan city and the former official capital of Ivory Coast,0.8892361111111111,0.14480570734788975,0.06549219317020775,0.015228921547532082,0.0,0.5271191517512004,0.12755750692167153,8,3.0,83.0,31.333333333333332
Abraham Lincoln 16th President of the United States,0.8749312388864724,0.10258654770939378,0.11202872539055221,0.21133339375025975,0.21559413435434785,0.3230557328997514,0.12335361150771125,96,0.6842105263157895,134.56140350877192,29.641025641025642
Academy Award for Best Cinematography None,0.7377147873606105,0.3059024398172296,0.09785827132543061,0.3821385332761428,0.11951387848124637,0.5,0.0,697,0.0014367816091954023,108.84051724137932,29.0
Academy Award for Best Picture annual award from the Academy of Motion Picture Arts and Sciences (AMPAS),0.7422979057081217,0.1520447494727185,0.1698809669412988,0.3888460675567996,0.1072422225053196,0.3834868371486664,0.0,1122,0.0017857142857142857,113.55357142857143,33.0
Academy of Motion Picture Arts and Sciences professional honorary organization,0.8293239071873743,0.22714461343684297,0.17185067399017231,0.37153510618491187,0.2683310887809312,0.42388631956595363,0.1868969251087552,89,0.15584415584415584,113.62337662337663,32.166666666666664
Activision Blizzard video game publisher,0.8281877726843953,0.1486654081243801,0.1510889730157421,0.2672382691500717,0.2307050023434441,0.38577003377888885,0.1848012714323757,47,0.20512820512820512,130.74358974358975,33.125
"Activision Publishing, Inc. American computer- and video game publisher",0.8577740935028384,0.1444873443846701,0.14803216442868367,0.2842347329532584,0.28417968110357583,0.3405973922747832,0.1475584660920899,39,0.5,115.5,36.46153846153846
"Adam Levine singer, songwriter, actor, and record producer from the United States",0.8548572463774802,0.1685665737261202,0.14716396165329895,0.1952215794812795,0.204332922819921,0.36578934685814946,0.16303356653828532,76,0.2459016393442623,104.52459016393442,31.266666666666666
"Adam McKay American actor, comedian and director",0.8369977122994227,0.16845057701933208,0.14759020788469215,0.215963118822553,0.22204407280327187,0.3747476795406053,0.16913747973620874,80,0.3793103448275862,102.63793103448276,29.363636363636363
"Adam Sandler American actor, comedian, screenwriter, and producer",0.7871126661731667,0.16150022799482053,0.1317895148816016,0.2470745216728503,0.17008364930895684,0.38019194184192295,0.1610464097151801,262,0.12446351931330472,102.72532188841201,31.689655172413794
Addis Ababa capital city of Ethiopia,0.8509533522033521,0.191423105802387,0.12510538040506533,0.408265264166726,0.28873910261275393,0.4068936861223645,0.169907698919134,20,1.0,68.0,35.7
Adobe Systems American multinational computer software company,0.8846959623146413,0.14222389093896348,0.11805655499905399,0.28804510142336687,0.23936798345992422,0.34411848979253395,0.12032240279890327,51,0.5454545454545454,129.9090909090909,36.22222222222222
"Adolf Hitler Führer and Reich Chancellor of Germany, Leader of the Nazi Party",0.8857186488606387,0.08601855625292469,0.1093461025611591,0.17159748350412402,0.20973012984181505,0.33954017172179385,0.14364252017447376,95,0.6666666666666666,121.28070175438596,29.86842105263158
Adolph Zukor American businessman,0.8184662732791075,0.177476130059981,0.14614194806965566,0.23981369708999697,0.2543433614354518,0.3734925682346026,0.12286263053890749,33,0.43478260869565216,128.43478260869566,29.2
Adrian Belew American rock musician,0.8832140068161399,0.20769098618169904,0.15534740748623477,0.3252938603288927,0.21158020907820804,0.48336048523585,0.13472483484648065,71,0.16393442622950818,107.72131147540983,27.0
"Adrian Grenier actor, director, producer, musician",0.8484457459699006,0.1999901415563276,0.15674126892481505,0.19546366353926478,0.2078438661832646,0.4412538779633386,0.1887532376569629,54,0.38461538461538464,110.02564102564102,26.6
Adrien Brody American actor,0.7729498177003108,0.19620103882379172,0.14345431782848497,0.288075588099283,0.18497360004047364,0.4152178612044629,0.15789585798676328,92,0.22666666666666666,111.93333333333334,31.11764705882353
Aerosmith American rock band,0.7582634895642189,0.18949364771864324,0.15976023504246814,0.3631683391533225,0.26479506081908616,0.3731972315038244,0.17405403471698128,99,0.1927710843373494,109.48192771084338,30.1875
Afghanistan republic in South Asia,0.8619344336432154,0.12501052614748281,0.1249815589100304,0.2514557378141353,0.2113372674246521,0.32386154213579754,0.13804003205056536,114,0.37349397590361444,122.6867469879518,33.064516129032256
Africa continent on the Earth's northern and southern hemispheres,0.9227778588838483,0.119497087853633,0.15344242920059892,0.5473801874502666,0.19412884603673683,0.3182116529411253,0.12029750077827608,215,0.08585858585858586,68.48484848484848,28.529411764705884
African National Congress political party in South Africa,0.8688844780950044,0.12385002250532405,0.11842944754817746,0.4560662414042804,0.24902385338481792,0.37644164157765253,0.14268455864594015,21,0.6153846153846154,128.6153846153846,27.375
Agatha Christie English mystery and detective writer,0.8766242742316238,0.14067329514868987,0.14576130655999445,0.15252252019872417,0.21092271698772583,0.3583681649144958,0.17416139850090637,46,0.5862068965517241,101.51724137931035,32.23529411764706
"Agra city in Uttar Pradesh, India",0.8893963675213675,0.16496326344176418,0.11743465516559957,0.29026612921410966,0.26567999701457595,0.48297540062949773,0.13422823229004702,16,0.7777777777777778,83.44444444444444,31.714285714285715
Aidan Quinn American actor,0.7390789139353247,0.22623548013845202,0.1343361866018755,0.28228060345094175,0.2012411217797815,0.5290580320925939,0.12864475491170635,71,0.109375,116.578125,29.857142857142858
Air Force One 1997 film direted by Wolfgang Petersen,0.7506935660479939,0.24409363126957817,0.16690689122081862,0.3175868867350772,0.164454436671689,0.4357816612436658,0.21794580067010372,89,0.08536585365853659,105.92682926829268,31.857142857142858
Ajay Devgan Indian actor,0.8578223661010869,0.1996170492715052,0.17669615617913595,0.24144971704717239,0.2307943406591953,0.42841430958155746,0.17961065123164463,43,0.4827586206896552,109.75862068965517,28.285714285714285
Akira Ishida Japanese voice actor,0.8064302337696925,0.2920110723863427,0.16991604778056468,0.36460943473932833,0.20719787458761044,0.6096350580453873,0.12256799710154541,31,0.19230769230769232,99.53846153846153,21.2
Akira Toriyama Manga artist and video game character designer,0.8687030237030237,0.18791599664282763,0.13928003767168676,0.23446238585643067,0.22930709412474476,0.3844466660585668,0.14797551623310415,37,0.32142857142857145,96.67857142857143,35.333333333333336
"Akiva Schaffer American comedy writer, actor and film director",0.7924018764895734,0.20000062181227118,0.14646458633962026,0.29141616816028815,0.22128887460900173,0.3907336074420634,0.1568079168092426,72,0.3090909090909091,118.4,27.470588235294116
Akon American R&B and hip hop artist of Senegalese origin,0.8492428782737245,0.15536849773401887,0.13201294875539674,0.21995454682966337,0.20955573209288833,0.3503708667729212,0.15452135347626156,80,0.42857142857142855,101.71428571428571,32.458333333333336
Akshay Kumar Indian film actor and producer,0.8315270542949114,0.20915416631526287,0.1546947826620338,0.2985848416737689,0.21498320507071753,0.4311819035145972,0.18855112202009897,28,0.47368421052631576,94.78947368421052,28.444444444444443
Al Franken American comedian and politician,0.8264488102365173,0.17908774083795,0.1558028719041812,0.1884420430042437,0.22276534329169279,0.40166500246240977,0.14900572707054205,80,0.3559322033898305,127.96610169491525,34.0
Al Gore Jr. 45th Vice President of the United States,0.8734932285146866,0.12562270617302262,0.11611039652921781,0.16542241990605375,0.1817484289305315,0.31715853871717836,0.13972178880997607,125,0.524390243902439,130.0121951219512,33.04651162790697
Al Green American singer,0.7955489880403214,0.17670223043957617,0.1391414109163316,0.2760630255206773,0.2471569834715646,0.42661295140929084,0.16808319535701402,67,0.34,107.76,29.58823529411765
Al Pacino American film and stage actor and director,0.7953633688470048,0.17430943358311848,0.14227606389143993,0.2613744632427518,0.21005161379805817,0.39576395910247986,0.1677806151330604,182,0.14465408805031446,116.59119496855345,31.043478260869566
Alain Johannes American musician,0.8605243471197419,0.2878806821453959,0.15801552002779834,0.36139288062733405,0.18938761753532932,0.5455694754918416,0.14724559956788283,72,0.09090909090909091,93.39393939393939,28.666666666666668
"Alan Alda American actor, director, and writer",0.7394897735007816,0.19462083608680975,0.1306767881376309,0.3189473066026357,0.2222460668807666,0.4101966785920131,0.1611946319334992,152,0.16923076923076924,119.71538461538462,31.727272727272727
"Alan Arkin American actor, director, musician and singer",0.7429080224884617,0.22262008580244486,0.13691497010092218,0.3150258575431494,0.2087454797326519,0.44847992666406566,0.15725316434749886,163,0.12413793103448276,110.24137931034483,27.555555555555557
Alan Ball American screenwriter,0.7588947460706362,0.22947300606012708,0.17326930265481785,0.3092309370325513,0.24878061347586358,0.4873589085358562,0.2054480348980316,72,0.2,107.01666666666667,26.5
Alan Bates English actor of the 1960s,0.7165995851362956,0.16068922932326818,0.14356805287997965,0.3684282353443871,0.20269636243088648,0.41165654867505413,0.14404820638043928,119,0.12264150943396226,109.89622641509433,30.153846153846153
"Alan Bennett English actor, author",0.7809269998480275,0.23239676321054217,0.14050884632751298,0.2672378077780093,0.24572950269838817,0.5434747984011968,0.11583534002583738,62,0.16981132075471697,116.30188679245283,23.22222222222222
Alan Bergman American lyricist,0.7253919872636211,0.237850226646535,0.14977385415397118,0.3802338461335037,0.22568082655798705,0.4916306704282761,0.145549867748325,91,0.12345679012345678,116.12345679012346,26.9
"Alan J. Pakula American film director, writer and producer",0.8023985133139369,0.17675534145621,0.16459485381172162,0.26082354392054474,0.2620264950941966,0.44801125156156946,0.18364134224658574,55,0.27906976744186046,112.27906976744185,27.416666666666668
Alan Jay Lerner lyricist and librettist from the United States,0.7942039257533424,0.1758747257164166,0.1380087282605052,0.2807278051144123,0.26539158952851666,0.4725800407429536,0.14865732103987525,77,0.26229508196721313,106.0,27.8125
"Alan Mathison Turing British mathematician, logician, cryptanalyst, and computer scientist",0.8704343532674125,0.14565800286101824,0.12125247374782067,0.19895943804595875,0.1984246815071032,0.35892378708772493,0.11069259219047568,48,0.6551724137931034,132.20689655172413,29.789473684210527
Alan Menken American musical theatre and film composer and pianist.,0.7548493211483429,0.1803899209263764,0.1483847790086992,0.3586366310617151,0.2204007969042216,0.46871010664400165,0.17602076499837727,133,0.11764705882352941,119.0,27.642857142857142
Alan Moore English writer primarily known for his work in comic books,0.8764185130774698,0.19916491241912643,0.13569882696272162,0.2328148037346627,0.248409588280536,0.41001716358096973,0.1445068980094907,86,0.30303030303030304,96.28787878787878,29.1
"Alan Rickman English film, television and stage actor",0.7554563093225714,0.20065416819316592,0.13975757094652685,0.3046895481476785,0.1864221951503525,0.454361650471886,0.1545683621902253,128,0.14285714285714285,117.41071428571429,27.125
Alan Thicke American actor,0.8915273215363685,0.1912781530973326,0.1485489974430789,0.26332485699474445,0.2323155280021249,0.3965191760084085,0.15092619273608335,43,0.7916666666666666,122.91666666666667,29.0
Alan Tudyk actor from the United States,0.774202388800033,0.21241245588965035,0.1601600231499875,0.26609965044972156,0.1867423462535153,0.4712857473641634,0.1757554400671758,64,0.16363636363636364,107.03636363636363,29.555555555555557
Alanis Morissette Canadian-American singer-songwriter,0.7980353633852891,0.14837939303442774,0.13720020625536455,0.23815050976728722,0.24178734228691096,0.37238424146668087,0.15688239773461315,168,0.23529411764705882,103.44852941176471,31.25
Albania republic in Southeast Europe,0.8537216105543995,0.1380409347110446,0.12199160889872655,0.21831437529362752,0.198493763512204,0.359271696398313,0.1432145584620307,103,0.410958904109589,121.63013698630137,33.46666666666667
Albanian Indo-European language,0.8719368594368594,0.25573242010293706,0.16894033738554026,0.4583001596232255,0.2394297328752323,0.4343588848908742,0.22198826236849437,24,0.14285714285714285,85.0952380952381,31.333333333333332
"Albany county seat of Albany County, New York, USA and New York federated state capital city",0.8729214911709191,0.18571046747427475,0.136454272123315,0.2565285568558661,0.24653939981897086,0.38895573193828265,0.16039534948946785,46,0.4838709677419355,112.58064516129032,41.86666666666667
Albert Camus French author and journalist,0.9057038622653153,0.1824679700063922,0.1293228552224279,0.30811873775064735,0.25647111646395965,0.39128404500938596,0.13151603232508904,73,0.40384615384615385,111.90384615384616,29.428571428571427
Albert Einstein German-born physicist and founder of the theory of relativity,0.8971637885220852,0.12465206976650797,0.1099202341843057,0.17745696570474925,0.18543581420555946,0.3476791591872951,0.13269706694284825,124,0.42528735632183906,111.52873563218391,28.486486486486488
Albert Lee English guitarist,0.7763624088025468,0.24806971781672763,0.14838874772997482,0.36235381401808503,0.1965728476558841,0.49743345090084606,0.13965292323382472,79,0.12857142857142856,104.0,26.77777777777778
"Alec Baldwin American actor, writer, producer, and comedian",0.7354522445343552,0.1642289970151031,0.13624822965735195,0.3189665607818934,0.18974562181028232,0.3723780733101812,0.15696406442051225,280,0.08527131782945736,113.70930232558139,33.04545454545455
Alex Kingston English actress,0.7470454070254862,0.2034589697883721,0.1467228627411611,0.33218556157422413,0.22162771667879616,0.4330214030212826,0.1687907720236874,61,0.17307692307692307,111.84615384615384,28.444444444444443
Alex Kurtzman American television producer,0.7885090104228545,0.23938410079000486,0.15916351659589606,0.2524757729230547,0.2091589374870891,0.5162320236365,0.1747404508702141,67,0.17543859649122806,99.03508771929825,24.3
"Alexandre Dumas French writer and dramatist, father of the homonym writer and dramatist",0.8674386699273577,0.1940950530009683,0.12130984989854879,0.20027141847589267,0.233321572891451,0.34417974203824997,0.09119748037507096,26,0.18181818181818182,100.0,36.0
Alexandria second largest city in Egypt,0.9078223708658492,0.14881032860703822,0.12833442625504185,0.21516325609250503,0.2564757986086748,0.42122895383473596,0.16285686660528675,23,1.0909090909090908,73.9090909090909,34.083333333333336
Alfred Hitchcock British filmmaker,0.7966240343324659,0.12455489044103393,0.13831068379658557,0.33143496502080644,0.25333560617117773,0.37158964189108123,0.150765103573701,184,0.2185430463576159,93.9205298013245,29.818181818181817
Algeria national football team women's national association football team representing Algeria,0.7585346860737603,0.3637866623699665,0.11224514967855187,0.5928707238260313,0.1859695215616208,0.5958409786224366,0.17897020858611012,53,0.10416666666666667,137.875,45.0
Algiers capital city of Algeria,0.8548566595441596,0.13793774543418771,0.09635334511125479,0.21192260043850789,0.297673088307465,0.3309652961435772,0.09526900746811834,16,0.7777777777777778,98.88888888888889,36.42857142857143
Ali Larter American actress,0.8394914761441999,0.16986040668602373,0.14676245130772808,0.19276441879320014,0.2091674006233845,0.402149556020459,0.15075279796931174,47,0.42424242424242425,109.24242424242425,28.142857142857142
Alice in Wonderland 1951 American animated musical fantasy film produced by Walt Disney Productions,0.7582098809384538,0.26144730510714,0.16489789674670766,0.4093307066979187,0.17996065444144937,0.3796614905198415,0.05261745011747301,36,0.125,85.90625,28.0
"Alicia Keys American singer-songwriter, pianist, and actress",0.7964130183594934,0.1664821213956537,0.13406006553249109,0.25229100729975434,0.2163900225265651,0.38503424505156186,0.14723166562537618,227,0.18848167539267016,99.31413612565446,29.444444444444443
Alien vs. Predator 2004 science fiction film,0.7341722622063179,0.16799361010596744,0.1076519202515272,0.3643458806730775,0.15783917711469433,0.33098334074020386,0.0,40,0.05263157894736842,83.42105263157895,34.0
Alison Krauss American bluegrass-country singer-songwriter and musician,0.724995462639315,0.23625637433248867,0.1488310547929591,0.3501701863766378,0.21566864821800133,0.5051725241399947,0.17718751125658594,210,0.07692307692307693,106.82564102564102,27.4
All My Children television series,0.7164790668390575,0.28100528771820893,0.1416899310637446,0.40066348838731153,0.2002413462681242,0.4932305117448171,0.2194655040107524,139,0.02962962962962963,113.32592592592593,29.0
All the King's Men 1949 American film based on Robert Penn Warren's novel,0.7401271370151978,0.25442949463902115,0.15442548678086732,0.41762058310940914,0.2371008103399849,0.40284213920434314,0.15071231855484704,49,0.13953488372093023,125.46511627906976,28.833333333333332
Allan Holdsworth English guitarist and composer,0.8644497140518839,0.2139710147263315,0.16482583181423485,0.28998428239159135,0.21744657158031033,0.5051065811089107,0.15912879031997057,50,0.16279069767441862,92.95348837209302,24.142857142857142
Allen Iverson basketball player,0.8128356864274928,0.13812007995331302,0.1335877788346198,0.38366812738330247,0.22986162856554393,0.3777236740055837,0.16704433155053144,85,0.3076923076923077,141.13846153846154,29.45
Alliance '90/The Greens political party in Germany,0.8967810831426392,0.2127715048513242,0.1484154019578018,0.37850852878320784,0.3889721279926609,0.5051195820172628,0.1946295727763515,11,0.5714285714285714,160.42857142857142,35.0
Alyson Hannigan American actress,0.8324113408723451,0.15159332958767632,0.12253334522517227,0.22077696579257391,0.19007809468920872,0.37063830493785005,0.14846116798980588,68,0.3333333333333333,101.0,29.941176470588236
"Alyson Stoner actress, dancer",0.834768087947819,0.1772873131748797,0.14352037247997998,0.192591011064323,0.2105064488411632,0.43605616523159874,0.16703579927541934,54,0.22727272727272727,108.86363636363636,25.1
"Alyssa Milano American actress, singer, producer",0.894085000545879,0.14588128825042596,0.12822273459006694,0.2143432308047747,0.24440315837930032,0.3522970898334797,0.1501183310640642,82,0.4642857142857143,115.75,31.03846153846154
Alzheimer's disease long-term neurodegenerative disease; the most common cause of dementia,0.9466430788504024,0.1497608430685515,0.13837918000687544,0.286737143694624,0.2062289240963213,0.33582577255687546,0.14801496788401577,66,0.29411764705882354,99.66666666666667,38.0
Amanda Plummer American actress,0.8039555612370459,0.20036067559950427,0.15322131607154613,0.26707955004736816,0.2406176377819749,0.4000533680535025,0.18526312312760776,50,0.21951219512195122,124.92682926829268,30.555555555555557
Amber Benson actress from the United States,0.9112397856128507,0.1513073702791579,0.17723493193745235,0.21640360199380665,0.2982895006364966,0.368727778504183,0.14695953187071578,30,0.875,112.4375,28.785714285714285
American Airlines major airline of the United States,0.8412071753495902,0.15057445166924044,0.13491247722423536,0.2579322245033038,0.2519858025242825,0.43508397539456684,0.1340984107904607,50,0.21951219512195122,128.609756097561,30.77777777777778
American Broadcasting Company American broadcast television network owned by The Walt Disney Company through Disney-ABC Television Group,0.7588904904488787,0.19031570987111787,0.1570517022538289,0.3311994291034346,0.2290225757365849,0.4021984746495446,0.15797212435702554,160,0.0958904109589041,107.8972602739726,32.642857142857146
American Dad! American animated comedic sitcom,0.7756757234487621,0.26793075732475274,0.1573369471644104,0.37765348558149126,0.21467186088511445,0.3846033662557602,0.06164972439660887,47,0.09302325581395349,104.53488372093024,30.5
American English set of dialects of the English language spoken in the US,0.9071422152678383,0.12375204784044433,0.13977748582819824,0.35639713825428176,0.16745250313322974,0.4265921235084534,0.1649697383326257,59,0.11320754716981132,74.45283018867924,32.166666666666664
American Idol reality game show and singing competition,0.7788832965031459,0.21203818244579742,0.141227748133491,0.314789178714173,0.20830816822051085,0.431413602196809,0.15325307574755687,83,0.16901408450704225,124.45070422535211,31.166666666666668
American International Group American multinational insurance corporation,0.8408060781407248,0.15078526723736116,0.13029248083637002,0.256481119450792,0.23825688964917344,0.28733639468749367,0.12277119825438461,33,0.2222222222222222,139.44444444444446,34.0
American Recordings record label,0.9538001916720453,0.17359064717158235,0.1790358917848646,0.3858183585903852,0.2384352920401109,0.3664743055899938,0.18618684167103874,23,0.21052631578947367,70.26315789473684,30.75
American University of Beirut university,0.857915476841902,0.19064497669120709,0.15478459751695192,0.24920863481710895,0.24892873970124613,0.44919744663768346,0.16916562963207338,34,0.4166666666666667,114.33333333333333,39.6
Americas landmass comprising the continents of North America and South America,0.8846924960695741,0.11180923568386146,0.12703160337068226,0.48538739589005137,0.18217140519910688,0.4054336667060852,0.14697849032040558,96,0.12941176470588237,80.17647058823529,29.818181818181817
Amrish Puri Indian actor,0.829576622766242,0.21668511891103054,0.14842498126727266,0.2801845864335505,0.21462925591650062,0.5345446992488134,0.15791246596846947,33,0.2692307692307692,103.15384615384616,30.0
Amtrak intercity rail operator in the United States,0.8660193894040639,0.13843481568808902,0.13381882389571087,0.2891731160654539,0.20582531072858537,0.39253388480706647,0.15766504779836574,53,0.2926829268292683,150.14634146341464,39.083333333333336
Amy Brenneman American actress,0.7215553514866873,0.2078262373299015,0.14612405180044238,0.31382453888027384,0.20985843059818027,0.40916347184351515,0.18245432974340647,70,0.12903225806451613,113.37096774193549,30.0
Amy Nuttall English actress and singer,0.6719642386427868,0.26914474700879254,0.14595871548953765,0.40443304039053507,0.21357768120753945,0.5898696571588516,0.12678686095884736,76,0.07042253521126761,106.74647887323944,24.8
Amy Poehler actress from the United States,0.8082653770063971,0.23332681736560154,0.15269274697794138,0.2840021092446064,0.21799389981296696,0.4111071556096985,0.15547773860236516,92,0.29577464788732394,125.14084507042253,31.523809523809526
"Amy Smart American actress, model",0.8117804254568961,0.2009598614895367,0.14008880757655368,0.2324930057867248,0.21900700442832888,0.433700649866036,0.14772082460304073,40,0.25,108.59375,31.5
Amy Winehouse English singer and songwriter,0.8134427858034643,0.158446135125907,0.13633767891579568,0.2611729422311299,0.22321906857722626,0.34820811069388496,0.14716649017238162,128,0.30612244897959184,101.6938775510204,28.733333333333334
An Education 2009 film by Lone Scherfig,0.7192340929597975,0.2777232432972953,0.14732365234693381,0.35631549521290096,0.19286284601268813,0.5307402849197388,0.19628951428449712,112,0.04672897196261682,110.06542056074767,35.2
Anatole Litvak Soviet film director,0.876037999698714,0.21588372132789932,0.16786170388646776,0.2246740830868853,0.23900242730714288,0.4679443480239974,0.14933999863079178,28,0.47368421052631576,111.42105263157895,26.555555555555557
