entity,kg_sim_mu,et_sim_mu,degree,avg_txt_length,kg_degree,et_degree,type_kg_ratio
/m/0d6d2,0.2718072831630707,0.3325418531894684,70,100.67142857142858,54,16,0.2962962962962963
/m/0ny1p,0.2877642810344696,0.5279005765914917,9,84.11111111111111,5,4,0.8
/m/0b6mgp_,0.36364230513572693,0.5295255184173584,24,104.20833333333333,21,3,0.14285714285714285
/m/05kfs,0.30367743968963623,0.42820072174072266,69,96.53623188405797,55,14,0.2545454545454545
/m/01npw8,0.26904454827308655,0.4635910093784332,17,108.17647058823529,12,5,0.4166666666666667
/m/0356lc,0.4623951315879822,0.30074506998062134,14,129.42857142857142,12,2,0.16666666666666666
/m/01jz6d,0.36821597814559937,0.40672892332077026,31,101.70967741935483,21,10,0.47619047619047616
/m/0yzyn,0.30825260281562805,0.49362993240356445,12,87.0,8,4,0.5
/m/03clwtw,0.36494436860084534,0.5733968019485474,33,89.6969696969697,31,2,0.06451612903225806
/m/059fjj,0.2138979136943817,0.4270274043083191,36,91.72222222222223,25,11,0.44
/m/03qpp9,0.6487875580787659,0.5,29,100.48275862068965,28,1,0.03571428571428571
/m/04rjg,0.5608038306236267,0.4230901300907135,95,142.31578947368422,80,15,0.1875
/m/0h336,0.27201545238494873,0.3616296350955963,25,75.84,17,8,0.47058823529411764
/m/05fky,0.23278188705444336,0.40606778860092163,25,99.72,19,6,0.3157894736842105
/m/01540,0.5611573457717896,0.4873485565185547,72,141.66666666666666,61,11,0.18032786885245902
/m/03d2k,0.2653755247592926,0.469708114862442,52,77.34615384615384,39,13,0.3333333333333333
/m/0jfqp,0.29393041133880615,0.28224310278892517,17,93.3529411764706,13,4,0.3076923076923077
/m/03_2y,0.3164493143558502,0.3912563621997833,17,97.52941176470588,14,3,0.21428571428571427
/m/034hck,0.22480939328670502,0.43833208084106445,31,92.12903225806451,22,9,0.4090909090909091
/m/016jhr,0.4336022734642029,0.6875826716423035,16,66.9375,14,2,0.14285714285714285
/m/06pj8,0.23930005729198456,0.34879040718078613,132,96.48484848484848,110,22,0.2
/m/0f4x7,0.4163946807384491,0.38348665833473206,179,107.8268156424581,177,2,0.011299435028248588
/m/027c924,0.41842159628868103,0.5,43,112.95348837209302,42,1,0.023809523809523808
/m/0ggx5q,0.458875447511673,0.4782768785953522,36,64.19444444444444,32,4,0.125
/m/02b1lm,0.9430006742477417,0.5,2,97.0,2,0,0.0
/m/033qxt,0.6023595929145813,0.5,3,67.66666666666667,2,1,0.5
/m/0b_c7,0.33410751819610596,0.4232834577560425,30,81.63333333333334,20,10,0.5
/m/0byq0v,0.6570542454719543,0.2757788896560669,12,122.33333333333333,10,2,0.2
/m/05glt,0.5434486269950867,0.7358271479606628,42,106.19047619047619,39,3,0.07692307692307693
/m/026zvx7,0.2418060600757599,0.46349239349365234,22,96.54545454545455,18,4,0.2222222222222222
/m/03xx3m,0.18702010810375214,0.4306129515171051,25,84.8,15,10,0.6666666666666666
/m/01rnpy,0.24513472616672516,0.3308393359184265,13,103.23076923076923,9,4,0.4444444444444444
/m/015bwt,0.33702176809310913,0.457815021276474,37,85.56756756756756,28,9,0.32142857142857145
/m/06r_by,0.29036980867385864,0.5315096974372864,25,93.88,22,3,0.13636363636363635
/m/03h4fq7,0.39914757013320923,0.5429944396018982,39,108.25641025641026,36,3,0.08333333333333333
/m/02r1c18,0.3198990225791931,0.4471433758735657,68,112.67647058823529,63,5,0.07936507936507936
/m/01b65l,0.29518622159957886,0.25122538208961487,18,95.55555555555556,16,2,0.125
/m/0cpyv,0.24128800630569458,0.45758315920829773,13,82.92307692307692,7,6,0.8571428571428571
/m/0m28g,0.2950434684753418,0.3267150819301605,11,88.9090909090909,8,3,0.375
/m/058z2d,0.27493569254875183,0.5148596167564392,15,109.66666666666667,12,3,0.25
/m/016kft,0.24585647881031036,0.4689429700374603,25,98.44,19,6,0.3157894736842105
/m/01pcbg,0.2901347279548645,0.4567743241786957,33,99.51515151515152,25,8,0.32
/m/02lg9w,0.29195094108581543,0.504734218120575,21,107.57142857142857,18,3,0.16666666666666666
/m/01b9ck,0.2602418065071106,0.4520889222621918,28,99.42857142857143,22,6,0.2727272727272727
/m/05g7gs,0.8862053751945496,0.7131510376930237,8,118.375,6,2,0.3333333333333333
/m/02ljhg,0.47490713000297546,0.4060760736465454,21,75.76190476190476,18,3,0.16666666666666666
/m/059rby,0.22526463866233826,0.31230518221855164,107,101.98130841121495,92,15,0.16304347826086957
/m/0pd4f,0.42021629214286804,0.44735801219940186,61,98.14754098360656,50,11,0.22
/m/06f32,0.21705105900764465,0.3534535765647888,142,122.29577464788733,118,24,0.2033898305084746
/m/01t032,0.45812612771987915,0.457567423582077,37,132.0,29,8,0.27586206896551724
/m/0fj52s,0.33899781107902527,0.41484737396240234,16,109.4375,13,3,0.23076923076923078
/m/0rwgm,0.17628119885921478,0.529964029788971,13,96.07692307692308,9,4,0.4444444444444444
/m/0fvr1,0.4347595274448395,0.5272061228752136,35,79.02857142857142,30,5,0.16666666666666666
/m/03tf_h,0.261236310005188,0.44314053654670715,28,90.28571428571429,21,7,0.3333333333333333
/m/09lwrt,0.3668844699859619,0.4362626075744629,40,84.0,31,9,0.2903225806451613
/m/018vs,0.4990074038505554,0.39239180088043213,214,108.51869158878505,207,7,0.033816425120772944
/m/04bjff,0.8180765509605408,0.5,8,121.75,7,1,0.14285714285714285
/m/0219q,0.25163185596466064,0.5114274621009827,33,98.75757575757575,27,6,0.2222222222222222
/m/072bb1,0.2824491560459137,0.5779194235801697,28,104.64285714285714,23,5,0.21739130434782608
/m/02s2wq,0.26109564304351807,0.4828709363937378,42,82.16666666666667,33,9,0.2727272727272727
/m/04g2jz2,0.4725112318992615,0.5,12,96.5,11,1,0.09090909090909091
/m/081yw,0.1937536895275116,0.30123332142829895,27,102.03703703703704,20,7,0.35
/m/09lk2,0.5340830683708191,0.6740210652351379,6,68.0,4,2,0.5
/m/01my4f,0.2614881694316864,0.40630123019218445,27,97.25925925925925,21,6,0.2857142857142857
/m/02ctyy,0.29819566011428833,0.5538011789321899,16,85.1875,11,5,0.45454545454545453
/m/0nq_b,0.3754265010356903,0.45167964696884155,14,60.357142857142854,9,5,0.5555555555555556
/m/0cmc26r,0.42910730838775635,0.42813435196876526,66,110.5,60,6,0.1
/m/06npd,0.21397188305854797,0.3625672161579132,119,116.30252100840336,96,23,0.23958333333333334
/m/01mxqyk,0.22477909922599792,0.5200990438461304,34,90.41176470588235,26,8,0.3076923076923077
/m/05zlld0,0.3721734881401062,0.3418777585029602,107,105.06542056074767,94,13,0.13829787234042554
/m/01gb54,0.29820895195007324,0.3758228123188019,76,111.01315789473684,68,8,0.11764705882352941
/m/06btq,0.2874656021595001,0.4285987615585327,34,112.52941176470588,27,7,0.25925925925925924
/m/070xg,0.4704872667789459,0.2861064672470093,25,115.48,22,3,0.13636363636363635
/m/08815,0.37738150358200073,0.386545330286026,100,117.85,82,18,0.21951219512195122
/m/0sjqm,0.254657119512558,0.4714396595954895,14,78.35714285714286,9,5,0.5555555555555556
/m/0785v8,0.46373891830444336,0.4216529428958893,42,105.85714285714286,35,7,0.2
/m/01qmy04,0.2772757112979889,0.4992380738258362,27,84.88888888888889,22,5,0.22727272727272727
/m/0nj0m,0.32145601511001587,0.437269926071167,11,98.45454545454545,8,3,0.375
/m/01c72t,0.3980834484100342,0.35273274779319763,121,79.89256198347107,109,12,0.11009174311926606
/m/07f1x,0.19778521358966827,0.3242824077606201,129,114.44961240310077,103,26,0.2524271844660194
/m/013b2h,0.6180961728096008,0.5641842484474182,86,110.09302325581395,83,3,0.03614457831325301
/m/02pbp9,0.24703867733478546,0.542707085609436,29,74.48275862068965,18,11,0.6111111111111112
/m/03hl6lc,0.391445517539978,0.5,72,119.20833333333333,72,0,0.0
/m/03qnvdl,0.48725825548171997,0.3432581424713135,59,101.9322033898305,55,4,0.07272727272727272
/m/07kbp5,0.6446378827095032,0.5,14,113.85714285714286,13,1,0.07692307692307693
/m/01flzb,0.5936498045921326,0.5,5,71.0,4,1,0.25
/m/05842k,0.5973644256591797,0.39483368396759033,114,118.75438596491227,111,3,0.02702702702702703
/m/012x1l,0.38246262073516846,0.4581063687801361,44,90.1590909090909,34,10,0.29411764705882354
/m/0jxy,0.3432290256023407,0.6274168491363525,30,73.1,25,5,0.2
/m/03gjzk,0.4341335892677307,0.35127654671669006,216,82.02314814814815,210,6,0.02857142857142857
/m/0dqcs3,0.3226248323917389,0.4107714593410492,38,96.15789473684211,33,5,0.15151515151515152
/m/01r3hr,0.5962562561035156,0.6721051335334778,36,132.27777777777777,33,3,0.09090909090909091
/m/02rb84n,0.3554176986217499,0.48634061217308044,48,102.89583333333333,42,6,0.14285714285714285
/m/0ckr7s,0.3913239538669586,0.32499852776527405,30,80.36666666666666,27,3,0.1111111111111111
/m/01vvb4m,0.2993577718734741,0.3811606764793396,85,100.47058823529412,69,16,0.2318840579710145
/m/03y82t6,0.2499886155128479,0.34763532876968384,69,87.18840579710145,54,15,0.2777777777777778
/m/05dbf,0.24477523565292358,0.3873514235019684,97,103.4020618556701,81,16,0.19753086419753085
/m/0161c,0.17980031669139862,0.33384817838668823,60,106.83333333333333,42,18,0.42857142857142855
/m/0gxb2,0.4596467614173889,0.40791329741477966,10,89.6,7,3,0.42857142857142855
/m/02rdyk7,0.39342594146728516,0.5,64,122.03125,63,1,0.015873015873015872
/m/01l_9d,0.4586584270000458,0.4546801447868347,14,77.5,6,8,1.3333333333333333
/m/0892sx,0.2476261407136917,0.42357704043388367,75,92.86666666666666,60,15,0.25
/m/0215n,0.6182353496551514,0.42268213629722595,11,60.81818181818182,7,4,0.5714285714285714
/m/023v4_,0.22858700156211853,0.3709479868412018,35,109.31428571428572,27,8,0.2962962962962963
/m/0fhzy,0.23946893215179443,0.38325780630111694,13,70.61538461538461,7,6,0.8571428571428571
/m/01k60v,0.3367094397544861,0.4067235291004181,48,100.20833333333333,41,7,0.17073170731707318
/m/0l6mp,0.5266697406768799,0.45595020055770874,99,119.38383838383838,97,2,0.020618556701030927
/m/09hrc,0.41504141688346863,0.5815196633338928,9,98.66666666666667,7,2,0.2857142857142857
/m/04mhxx,0.23411661386489868,0.37655529379844666,32,89.9375,21,11,0.5238095238095238
/m/0f8l9c,0.1703997105360031,0.3113250732421875,311,116.32154340836013,272,39,0.14338235294117646
/m/0pqc5,0.3759644329547882,0.33259788155555725,70,158.5,64,6,0.09375
/m/07f8wg,0.2506229877471924,0.4900670051574707,18,90.22222222222223,15,3,0.2
/m/0d9s5,0.38697075843811035,0.3969101309776306,13,75.92307692307692,8,5,0.625
/m/01bgqh,0.5072411894798279,0.5,116,109.97413793103448,115,1,0.008695652173913044
/m/011_3s,0.2686682641506195,0.47916632890701294,58,105.86206896551724,45,13,0.28888888888888886
/m/043q4d,0.5523492097854614,0.8711805939674377,24,133.33333333333334,22,2,0.09090909090909091
/m/01d1yr,0.2696501910686493,0.5061129927635193,24,75.70833333333333,15,9,0.6
/m/017fp,0.3295131325721741,0.33430275321006775,65,71.21538461538462,57,8,0.14035087719298245
/m/02hwww,0.29400771856307983,0.4488074481487274,35,107.05714285714286,28,7,0.25
/m/01rwyq,0.33001047372817993,0.37828364968299866,32,103.0,27,5,0.18518518518518517
/m/07ssc,0.12762382626533508,0.3024579584598541,506,104.51185770750988,450,56,0.12444444444444444
/m/06k02,0.2685021758079529,0.47883787751197815,61,84.01639344262296,49,12,0.24489795918367346
/m/056_y,0.18153834342956543,0.4027472138404846,19,96.84210526315789,12,7,0.5833333333333334
/m/0pz7h,0.23768895864486694,0.430916965007782,60,101.61666666666666,49,11,0.22448979591836735
/m/0b7gr2,0.2549258768558502,0.5510298609733582,19,93.05263157894737,14,5,0.35714285714285715
/m/02185j,0.2846459150314331,0.3828441798686981,15,91.8,11,4,0.36363636363636365
/m/07d3z7,0.261210560798645,0.46289509534835815,28,101.25,23,5,0.21739130434782608
/m/0ft7sr,0.19153203070163727,0.5137346386909485,13,104.3076923076923,10,3,0.3
/m/0dn3n,0.22701342403888702,0.33940640091896057,37,102.4054054054054,29,8,0.27586206896551724
/m/072twv,0.20622558891773224,0.34360361099243164,25,88.32,21,4,0.19047619047619047
/m/0p8jf,0.17543931305408478,0.4610893726348877,28,98.21428571428571,23,5,0.21739130434782608
/m/082gq,0.3551750183105469,0.5101692080497742,68,70.1029411764706,61,7,0.11475409836065574
/m/02kdv5l,0.34241679310798645,0.46422079205513,201,73.44776119402985,189,12,0.06349206349206349
/m/0h3mh3q,0.42116647958755493,0.4335425794124603,31,86.83870967741936,27,4,0.14814814814814814
/m/04k8n,-0.006683872547000647,0.5,2,118.5,2,0,0.0
/m/09l65,0.41747230291366577,0.510975182056427,257,81.8988326848249,255,2,0.00784313725490196
/m/0fc2c,0.3275150954723358,0.31114062666893005,10,102.0,8,2,0.25
/m/0sx8l,0.5247337818145752,0.2888089716434479,56,110.83928571428571,53,3,0.05660377358490566
/m/0671wk,0.9097166061401367,0.5,3,109.33333333333333,2,1,0.5
/m/0d7wh,0.3880145251750946,0.5,5,68.6,5,0,0.0
/m/015czt,0.7683318257331848,0.5,5,106.6,4,1,0.25
/m/04fv5b,0.3182962238788605,0.43146830797195435,40,99.475,34,6,0.17647058823529413
/m/05pcjw,0.49818286299705505,0.3425633907318115,37,113.51351351351352,34,3,0.08823529411764706
/m/0284b56,0.3124561905860901,0.47811147570610046,36,101.72222222222223,32,4,0.125
/m/05pdbs,0.5374858379364014,0.5528956055641174,38,96.47368421052632,34,4,0.11764705882352941
/m/015w8_,0.28905680775642395,0.5200101137161255,15,94.53333333333333,13,2,0.15384615384615385
/m/01j7z7,0.22180281579494476,0.37815117835998535,55,94.89090909090909,42,13,0.30952380952380953
/m/02hy5d,0.2585713565349579,0.43339550495147705,28,115.46428571428571,22,6,0.2727272727272727
/m/02rdxsh,0.38092878460884094,0.5,49,116.44897959183673,48,1,0.020833333333333332
/m/018gz8,0.4718988835811615,0.3413814902305603,99,79.54545454545455,91,8,0.08791208791208792
/m/017149,0.39399540424346924,0.501920759677887,72,108.22222222222223,62,10,0.16129032258064516
/m/01wwvc5,0.2929752767086029,0.4817710816860199,84,96.13095238095238,71,13,0.18309859154929578
/m/057_yx,0.28621822595596313,0.46531781554222107,27,100.4074074074074,23,4,0.17391304347826086
/m/05p5nc,0.30695706605911255,0.5450262427330017,40,97.825,34,6,0.17647058823529413
/m/0b90_r,0.18663226068019867,0.3112330138683319,230,116.27826086956522,197,33,0.16751269035532995
/m/01jz6x,0.25244957208633423,0.4313453435897827,39,91.17948717948718,28,11,0.39285714285714285
/m/07s846j,0.3570217192173004,0.4612719416618347,144,118.18055555555556,139,5,0.03597122302158273
/m/06z5s,0.5509253740310669,0.5,7,68.85714285714286,6,1,0.16666666666666666
/m/02nhxf,0.59137362241745,0.5,44,104.47727272727273,44,0,0.0
/m/047n8xt,0.2997640073299408,0.505772054195404,41,96.3170731707317,34,7,0.20588235294117646
/m/0xt3t,0.23849086463451385,0.48328423500061035,14,98.28571428571429,11,3,0.2727272727272727
/m/02p5hf,0.21372511982917786,0.3823927640914917,43,86.86046511627907,29,14,0.4827586206896552
/m/01gt99,0.622330367565155,0.5,36,151.72222222222223,35,1,0.02857142857142857
/m/01qszl,0.38396549224853516,0.37740179896354675,10,91.2,6,4,0.6666666666666666
/m/05v8c,0.20318293571472168,0.320955365896225,131,114.58015267175573,108,23,0.21296296296296297
/m/01tsbmv,0.26081472635269165,0.4801934063434601,24,86.91666666666667,17,7,0.4117647058823529
/m/025tn92,0.6877147555351257,0.5,14,152.57142857142858,13,1,0.07692307692307693
/m/081nh,0.19519370794296265,0.37489053606987,50,88.06,37,13,0.35135135135135137
/m/01s5q,0.27509644627571106,0.22461238503456116,8,86.625,6,2,0.3333333333333333
/m/053xw6,0.25483429431915283,0.41392767429351807,34,95.94117647058823,27,7,0.25925925925925924
/m/0cqh57,0.20967841148376465,0.5,9,76.66666666666667,8,1,0.125
/m/012mzw,0.3146430253982544,0.4102506935596466,67,123.17910447761194,55,12,0.21818181818181817
/m/0j871,0.6471433043479919,0.3998453617095947,28,122.03571428571429,25,3,0.12
/m/0g4gr,0.4645373821258545,0.4383464455604553,58,129.25862068965517,48,10,0.20833333333333334
/m/042kbj,0.23045413196086884,0.523116409778595,32,103.3125,24,8,0.3333333333333333
/m/0j7v_,0.5618204474449158,0.42995819449424744,25,115.04,22,3,0.13636363636363635
/m/07t21,0.25924381613731384,0.3239918351173401,118,116.0,97,21,0.21649484536082475
/m/044lbv,0.6734769940376282,0.5730196833610535,15,119.86666666666666,12,3,0.25
/m/01rr_d,0.5720279216766357,0.3803815543651581,37,152.0,35,2,0.05714285714285714
/m/01p0w_,0.33441677689552307,0.3815196752548218,47,77.91489361702128,34,13,0.38235294117647056
/m/02vs3x5,0.5112870931625366,0.5,24,108.375,24,0,0.0
/m/0bz6sb,0.6312212944030762,0.3465772569179535,40,118.15,38,2,0.05263157894736842
/m/019fc4,0.7531405091285706,0.41730162501335144,7,49.714285714285715,4,3,0.75
/m/018nnz,0.3956497013568878,0.3471509516239166,29,82.55172413793103,27,2,0.07407407407407407
/m/0r5lz,0.2040429413318634,0.36536625027656555,15,90.13333333333334,11,4,0.36363636363636365
/m/043s3,0.3507930636405945,0.2512243688106537,18,89.27777777777777,13,5,0.38461538461538464
/m/04fcjt,0.3753548562526703,0.5,13,67.92307692307692,12,1,0.08333333333333333
/m/0mkg,0.6243069171905518,0.3996070623397827,92,111.66304347826087,86,6,0.06976744186046512
/m/057ph,0.371200829744339,0.39993706345558167,10,73.5,5,5,1.0
/m/0msyb,0.30956119298934937,0.5365508198738098,11,89.63636363636364,8,3,0.375
/m/02pjc1h,0.3212503492832184,0.4320404827594757,52,88.32692307692308,44,8,0.18181818181818182
/m/02jztz,0.255022257566452,0.4401737153530121,17,91.41176470588235,13,4,0.3076923076923077
/m/027y151,0.25434157252311707,0.3396871089935303,20,92.0,18,2,0.1111111111111111
/m/013knm,0.3816474974155426,0.3743431866168976,56,105.57142857142857,46,10,0.21739130434782608
/m/0bwfwpj,0.4005267024040222,0.5,73,112.61643835616438,72,1,0.013888888888888888
/m/03npn,0.35742950439453125,0.30732062458992004,41,78.46341463414635,35,6,0.17142857142857143
/m/07c52,0.294943630695343,0.3383016884326935,102,90.65686274509804,88,14,0.1590909090909091
/m/01t6xz,0.21166108548641205,0.4575232267379761,29,95.93103448275862,23,6,0.2608695652173913
/m/02j71,0.5816072821617126,0.34573620557785034,169,93.8224852071006,142,27,0.19014084507042253
/m/0d060g,0.1628199964761734,0.29940760135650635,311,114.2572347266881,270,41,0.15185185185185185
/m/03v0t,0.2641729414463043,0.31968429684638977,47,116.34042553191489,40,7,0.175
/m/038g2x,0.3481842279434204,0.5515608787536621,20,99.85,17,3,0.17647058823529413
/m/0b13yt,0.6206398010253906,0.5,17,143.94117647058823,16,1,0.0625
/m/0c3z0,0.3378746807575226,0.44299769401550293,56,100.25,49,7,0.14285714285714285
/m/06zsk51,0.3191865384578705,0.5053476095199585,39,101.74358974358974,35,4,0.11428571428571428
/m/0p_pd,0.27228549122810364,0.4275955855846405,81,97.14814814814815,64,17,0.265625
/m/02qk2d5,0.8717949986457825,0.5,9,138.11111111111111,8,1,0.125
/m/04zx3q1,0.5158485770225525,0.3616808354854584,86,158.84883720930233,82,4,0.04878048780487805
/m/0bkq7,0.38464412093162537,0.398281991481781,35,105.25714285714285,30,5,0.16666666666666666
/m/05mc99,0.2618977129459381,0.4431529641151428,29,94.10344827586206,22,7,0.3181818181818182
/m/017575,0.2761075496673584,0.44008558988571167,15,78.6,8,7,0.875
/m/01kp_1t,0.22387650609016418,0.4137382209300995,35,82.37142857142857,26,9,0.34615384615384615
/m/0319l,0.5861465930938721,0.3895889222621918,58,110.17241379310344,53,5,0.09433962264150944
/m/047csmy,0.3120255172252655,0.42978882789611816,83,102.81927710843374,75,8,0.10666666666666667
/m/01b0k1,0.2243821918964386,0.36371830105781555,20,82.2,14,6,0.42857142857142855
/m/042v_gx,0.5601151585578918,0.3759399652481079,141,117.82978723404256,134,7,0.05223880597014925
/m/0gywn,0.4010870158672333,0.4989930987358093,68,65.69117647058823,61,7,0.11475409836065574
/m/011v3,0.510654866695404,0.6514754891395569,18,113.22222222222223,15,3,0.2
/m/07ddz9,0.3454866409301758,0.44325628876686096,33,104.78787878787878,26,7,0.2692307692307692
/m/0cv3w,0.2468213140964508,0.3609992265701294,51,101.86274509803921,40,11,0.275
/m/04pqqb,0.15412646532058716,0.37131252884864807,30,88.76666666666667,25,5,0.2
/m/01k2wn,0.2775615155696869,0.42845186591148376,52,124.6923076923077,43,9,0.20930232558139536
/m/01mh_q,0.6420062184333801,0.39882493019104004,86,108.33720930232558,84,2,0.023809523809523808
/m/01jcjt,0.2517307996749878,0.5,6,104.16666666666667,5,1,0.2
/m/02q56mk,0.38064903020858765,0.43534180521965027,63,98.96825396825396,55,8,0.14545454545454545
/m/01_1hw,0.36914753913879395,0.40449094772338867,23,77.95652173913044,20,3,0.15
/m/08gg47,0.35055071115493774,0.4520486295223236,38,101.0,34,4,0.11764705882352941
/m/01kmd4,0.226709246635437,0.3919353187084198,35,99.65714285714286,24,11,0.4583333333333333
/m/044zvm,0.25972262024879456,0.3574027121067047,23,84.04347826086956,17,6,0.35294117647058826
/m/017l96,0.23781579732894897,0.24904678761959076,18,79.27777777777777,16,2,0.125
/m/088fh,0.38749954104423523,0.5,7,74.42857142857143,6,1,0.16666666666666666
/m/01zh29,0.26925772428512573,0.44769132137298584,35,99.0,26,9,0.34615384615384615
/m/09mq4m,0.2835098206996918,0.5895846486091614,50,89.56,43,7,0.16279069767441862
/m/018wl5,0.5170986652374268,0.5,43,86.34883720930233,42,1,0.023809523809523808
/m/03lt8g,0.18020711839199066,0.3896494209766388,43,106.13953488372093,34,9,0.2647058823529412
/m/0f1nl,0.2938815653324127,0.3969036638736725,50,120.46,40,10,0.25
/m/07z1m,0.2596617341041565,0.39713993668556213,60,109.75,49,11,0.22448979591836735
/m/019fz,0.23917125165462494,0.3381471633911133,23,87.73913043478261,15,8,0.5333333333333333
/m/02lnbg,0.4975081980228424,0.44658276438713074,29,61.03448275862069,27,2,0.07407407407407407
/m/04yj5z,0.2551127076148987,0.44331368803977966,39,88.35897435897436,27,12,0.4444444444444444
/m/01s0_f,0.3217103183269501,0.4475148320198059,46,111.32608695652173,35,11,0.3142857142857143
/m/03q1vd,0.2699287533760071,0.4698999524116516,32,94.09375,27,5,0.18518518518518517
/m/02qt02v,0.38791459798812866,0.5,32,116.90625,31,1,0.03225806451612903
/m/0d35y,0.12623834609985352,0.3818413019180298,25,97.8,19,6,0.3157894736842105
/m/0m40d,0.4081280529499054,0.5,9,75.33333333333333,8,1,0.125
/m/07wh1,0.46707862615585327,0.32337385416030884,29,100.20689655172414,21,8,0.38095238095238093
/m/06mn7,0.29850471019744873,0.4196993410587311,54,99.98148148148148,43,11,0.2558139534883721
/m/01sjz_,0.3135913908481598,0.649336040019989,12,101.75,9,3,0.3333333333333333
/m/0chghy,0.18726733326911926,0.2885115146636963,249,120.96787148594377,214,35,0.16355140186915887
/m/011yxy,0.4349178671836853,0.42771801352500916,41,93.2439024390244,33,8,0.24242424242424243
/m/03n15_,0.5346548557281494,0.5,4,96.75,4,0,0.0
/m/04rrx,0.23547466099262238,0.3652055859565735,54,103.75925925925925,44,10,0.22727272727272727
/m/02gpkt,0.32707563042640686,0.44283974170684814,36,85.25,30,6,0.2
/m/03mstc,0.4215739965438843,0.46735596656799316,31,70.96774193548387,20,11,0.55
/m/03c7ln,0.3850651979446411,0.4672296941280365,51,95.96078431372548,43,8,0.18604651162790697
/m/022h5x,0.5782179832458496,0.4312034547328949,28,141.35714285714286,25,3,0.12
/m/0d_84,0.19537371397018433,0.37718021869659424,48,86.22916666666667,34,14,0.4117647058823529
/m/019v9k,0.4944707453250885,0.4331478178501129,171,150.39766081871346,167,4,0.023952095808383235
/m/06hhrs,0.21709761023521423,0.516106367111206,25,105.24,20,5,0.25
