entity,avg_ttr,triple_train_coherence_mean,triple_train_coherence_std,triple_self_coherence_mean,triple_self_coherence_std,type_self_coherence_mean,type_self_coherence_std,direct_neighbors,type_triple_ratio,avg_triple_length,avg_type_length
A Dangerous Method,0.6631135698320234,0.23065950771422772,0.1720969246701305,0.3363371743393469,0.23120943159310448,0.4281344066063563,0.19816712405772743,124,0.05084745762711865,78.2457627118644,36.666666666666664
A Midsummer Night's Dream,0.7452844184430937,0.22900570989546853,0.16808744502416598,0.3701288086173166,0.16020662884041736,0.38285053508977096,0.2159951756834992,119,0.1553398058252427,65.76699029126213,33.6875
A Passage to India,0.7236038676353199,0.29015924470170096,0.1631741294128473,0.41839323443036935,0.21893872772564701,0.47506576421714963,0.19013710414386906,110,0.06796116504854369,84.33980582524272,28.428571428571427
A Place in the Sun,0.7360710358229848,0.2776490514437867,0.1625162550612543,0.3924313702613234,0.21924131742330452,0.4645486937446909,0.16938607310787013,83,0.2028985507246377,76.15942028985508,30.0
A Single Man,0.7236852262462975,0.30394992982333024,0.14863484512290898,0.33589258064619965,0.19536529792333762,0.4672612792915768,0.17331626159198196,73,0.15873015873015872,77.98412698412699,39.0
A Time to Kill,0.7480296238288566,0.23514312470120616,0.16551279094857804,0.3544004713762271,0.16982821160950126,0.4383985201517741,0.21786453876832,92,0.06976744186046512,63.66279069767442,30.0
A Very Long Engagement,0.7375411377716031,0.26626662538702867,0.17313832985312988,0.3365826565852536,0.22498664179271094,0.4299996019828887,0.17467242779598904,67,0.11666666666666667,70.55,30.571428571428573
A View to a Kill,0.7351335843643536,0.21352027744313934,0.160132380852955,0.3102128059640151,0.1855260949502405,0.32036436001459756,0.1263385073152015,65,0.1016949152542373,67.28813559322033,31.0
A.C. Perugia Calcio,0.7505050505050506,0.31089084098736447,0.19449865072316477,0.8152004582541329,0.08563753280375239,0.4536074201265971,0.20903772504562515,18,0.2,76.4,28.333333333333332
A.F.C. Telford United,0.7847041847041848,0.4023348128325061,0.07992106665602094,0.7340329482890012,0.1496222064726291,0.539481520652771,0.0,21,0.10526315789473684,77.47368421052632,35.0
A.S. Roma,0.7729480519480519,0.2069453348841584,0.1477856353629305,0.5995279873770792,0.17340780421224355,0.4054546331365903,0.114613414673461,50,0.08695652173913043,81.1086956521739,32.25
ABC Records,0.9768398268398268,0.2716343637148384,0.22994886471554324,0.4564209953734749,0.12776246993955745,0.3115895390510559,0.0,22,0.1,34.05,31.5
ANTI-,0.9821428571428571,0.18150990044655788,0.2083602638114979,0.4476032479242845,0.1529620820662687,0.4022730092207591,0.11754869478588847,14,0.2727272727272727,36.81818181818182,29.0
AOL,0.8678964884322027,0.13243776984143016,0.11222546874603931,0.3011784053632679,0.22679061097400516,0.33842153496602,0.1506980098316052,42,0.68,86.76,35.705882352941174
AZ Alkmaar,0.7456562984340762,0.3756161154661741,0.12329293439156605,0.6170994200215648,0.29253154504578494,0.6514758865038554,0.08552828435611398,27,0.125,89.54166666666667,32.333333333333336
Aaron Staton,0.6327183091621768,0.36864696044127443,0.17346587185772744,0.44066326946355244,0.22071937627751456,0.6151396284500757,0.18241013146585117,67,0.06349206349206349,81.63492063492063,23.5
Abhishek Bachchan,0.8657161314138058,0.21360645550780763,0.13787644675799704,0.32240235775270254,0.2095764698800843,0.40763264627028734,0.13555264294600958,43,0.43333333333333335,60.13333333333333,30.307692307692307
Abraham Lincoln: Vampire Hunter,0.6109491129785247,0.16698748711955128,0.19815895452303778,0.486412786917859,0.22870805348808448,0.24341931194067,0.12798059464073494,100,0.041666666666666664,75.3125,27.0
Abruzzo,0.8915343915343915,0.32800907603706475,0.17536465550040634,0.45703621995117927,0.22404594224608707,0.5224706675443385,0.18848798618301973,18,1.0,62.77777777777778,37.888888888888886
Academy Award for Best Sound Editing,0.6689576124472945,0.0,0.0,0.5481996772599846,0.10420567200674316,0.5,0.0,278,0.0,83.41726618705036,0.0
Acclaim Entertainment,0.8738295654962323,0.20470367103116588,0.1701977315798378,0.39455847442150116,0.2686300257101238,0.3783245265483856,0.16508452715393265,18,1.25,70.0,30.4
Accra Hearts of Oak SC,0.756060606060606,0.4231932759284973,0.08370889657305601,0.828861407438914,0.09461685353728316,0.539481520652771,0.0,12,0.2,76.8,35.0
Achala Sachdev,0.8936011904761905,0.21734710329045087,0.1671386921889848,0.3065844209721455,0.1935486827369255,0.45553279916445416,0.19753542421054024,16,0.23076923076923078,46.53846153846154,28.666666666666668
Adam Carolla,0.8949556093623889,0.22271335675887477,0.1465441627169801,0.29465789082948296,0.2215594552267689,0.35635929089835566,0.1461350545493597,59,0.84375,60.0625,30.037037037037038
Adam McKay,0.839683007964258,0.1926412029911875,0.14554769686293278,0.2316604550941505,0.20920208400325913,0.3747476795406053,0.16913747973620874,80,0.3793103448275862,62.293103448275865,29.363636363636363
Adam Sandler,0.7561211193760589,0.18437886447584131,0.14060131812691087,0.2672102249500091,0.1876400901120822,0.38019194184192295,0.1610464097151801,262,0.12446351931330472,70.70386266094421,31.689655172413794
Adam Smith,0.883769325912183,0.14625663756480747,0.10830836426282069,0.2857294644820424,0.2596012207449487,0.34004092241326966,0.16288418684350114,70,0.2962962962962963,59.851851851851855,32.125
Addams Family Values,0.7373701343459408,0.2797571744054219,0.17638560746160528,0.33563833765920703,0.17461764062136956,0.40607627232869464,0.04174629878432524,62,0.05084745762711865,66.1864406779661,29.333333333333332
Adelaide,0.8743633817163229,0.19156833790960567,0.14104383746604301,0.3114797664818421,0.23146201096720448,0.3776259986062845,0.1307071896054336,34,0.8888888888888888,65.72222222222223,35.1875
Adele,0.7785519273754568,0.1947185676545518,0.15007485270519563,0.39869395512216066,0.2363577185334066,0.36692102227964973,0.15017840527591994,150,0.21951219512195122,77.92682926829268,30.703703703703702
Adewale Akinnuoye-Agbaje,0.6665399598205922,0.19872085450861723,0.1479168086082564,0.37375569914140766,0.23081754286536313,0.3556707166652713,0.15230436823185628,99,0.1,78.4888888888889,32.666666666666664
Adirondack Mountains,0.8436507936507937,0.15138222373895008,0.16060627357621265,0.5473194905431755,0.16318855353844877,0.38003252893686296,0.08604981794695643,27,0.22727272727272727,49.68181818181818,31.2
Adolph Zukor,0.7995282495282495,0.20846400285220665,0.15193105009690722,0.26409055057198927,0.2562496201199408,0.3734925682346026,0.12286263053890749,33,0.43478260869565216,67.21739130434783,29.2
Adolphe Menjou,0.913154761904762,0.14887621527010894,0.11327855596222891,0.21469415562142702,0.21439207464498672,0.44982128217816353,0.1581581850930939,20,0.8181818181818182,57.72727272727273,25.77777777777778
Adrian Belew,0.9140654682701079,0.2474725987474037,0.16482965704097186,0.37959708845894274,0.2239555602880598,0.48336048523585,0.13472483484648065,71,0.16393442622950818,60.967213114754095,27.0
Adriatic Sea,0.9005050505050505,0.28755869952340923,0.16475417602478282,0.46745699445406597,0.2563670995541202,0.3753754511475563,0.15489514265056256,11,0.8333333333333334,56.0,32.0
Affliction,0.722517269881821,0.2783200643838398,0.1776442917602501,0.36803165882512995,0.21334576471409875,0.40607627232869464,0.04174629878432524,66,0.047619047619047616,83.63492063492063,29.333333333333332
African Americans,0.9006703330682923,0.12511693057231038,0.13722770661873468,0.45095931130468686,0.10432993356243049,0.39658474368708474,0.12360065639491782,539,0.04054054054054054,36.62355212355212,29.571428571428573
African Development Bank,0.5760003068826599,0.25754156292710756,0.16402741366159193,0.6864259637014412,0.1363173474234193,0.43267292422907694,0.15524433081758734,119,0.0625,99.69642857142857,31.571428571428573
African National Congress,0.8265760694332123,0.1505782923911913,0.1362340169157309,0.34874782637836266,0.2297322846120172,0.37644164157765253,0.14268455864594015,21,0.6153846153846154,87.84615384615384,27.375
Agora,0.7165663023659348,0.31429608605024195,0.17866898349534344,0.3731668386987389,0.21546868725239018,0.5918773214022318,0.20122545922035137,48,0.09090909090909091,67.31818181818181,29.0
Airport,0.7241680823046922,0.2537422526925802,0.18416105151039278,0.36017514020452057,0.19961283831179166,0.5383153334259987,0.22988511885506743,80,0.06666666666666667,75.33333333333333,31.0
Akira Kurosawa,0.7759151137963057,0.23766727538184734,0.17928439868517,0.35415214238431525,0.25846756466166465,0.4566362928599119,0.17167374068163452,60,0.36363636363636365,77.11363636363636,29.875
Al Gore Jr.,0.8726057977110608,0.14796637428075438,0.12398896497783185,0.19887251966249303,0.18775969686080185,0.31715853871717836,0.13972178880997607,125,0.524390243902439,79.6829268292683,33.04651162790697
Al Green,0.7987954705908549,0.19593737392638372,0.13834530706114853,0.2990127331625708,0.2395301750756783,0.42661295140929084,0.16808319535701402,67,0.34,77.1,29.58823529411765
Al Jourgensen,0.9157028265851795,0.2457920830689673,0.15326097127884522,0.40240794566703,0.2046786057978798,0.4723550197150972,0.17199856895367263,85,0.11842105263157894,55.31578947368421,29.333333333333332
Al Roker,0.6900758514765504,0.23677781536058431,0.16166598567259163,0.3546044667666782,0.2274565856254688,0.46434465468257335,0.19742603038671808,101,0.16091954022988506,72.11494252873563,26.785714285714285
Alabama,0.8431873763014115,0.14650963978089443,0.13187733271699603,0.2876730238855958,0.2314145500762116,0.3302070968029763,0.13424485856597104,171,0.1554054054054054,87.41216216216216,38.95652173913044
Alabama State University,0.8943688586545729,0.22498960314517127,0.19987489763056554,0.2029596672987014,0.25093715996515326,0.6506847441196442,0.2726626775320452,21,0.23529411764705882,63.88235294117647,36.5
Aladdin,0.7402112221208242,0.24233110821660375,0.15413109167057767,0.3502813631073098,0.20607361259154702,0.36202117304007214,0.07131331472162664,68,0.0625,71.46875,28.0
Alain Johannes,0.9241168939085606,0.3294407263106544,0.16480838662064085,0.4033357059490261,0.19062267818191453,0.5455694754918416,0.14724559956788283,72,0.09090909090909091,49.15151515151515,28.666666666666668
Alameda,0.8403205071572419,0.22118549730079487,0.12992915252292553,0.24918418839324377,0.23261337949394648,0.434474688106113,0.13492795347574713,49,0.2564102564102564,71.92307692307692,44.2
Alan Ball,0.7425049446979272,0.24643177347930356,0.17267434997738293,0.32870338191212506,0.24286972943824037,0.4873589085358562,0.2054480348980316,72,0.2,81.28333333333333,26.5
Alan Bennett,0.7503046236917206,0.24132175626578806,0.13360961948983655,0.2920250446839442,0.24798638032539883,0.5434747984011968,0.11583534002583738,62,0.16981132075471697,77.88679245283019,23.22222222222222
Alan Bergman,0.6841220287648859,0.2554615764416622,0.1575948406830684,0.4314414770329834,0.21872121440683123,0.4916306704282761,0.145549867748325,91,0.12345679012345678,87.48148148148148,26.9
Alan Dale,0.755383786905526,0.24757164668587323,0.1991743214959363,0.25612980454192996,0.20567855238227858,0.4101317872603734,0.2201398901444774,30,0.15384615384615385,69.53846153846153,25.0
Alan Hale,0.9035480859010271,0.248632705622268,0.18961745928514548,0.33203727506439795,0.22675267439468472,0.346212845047315,0.16241642867307068,17,0.5454545454545454,51.36363636363637,33.333333333333336
Alan Jay Lerner,0.7960780020844956,0.2032014345270715,0.14249860439786954,0.31063060192435804,0.2671549899359124,0.4725800407429536,0.14865732103987525,77,0.26229508196721313,77.1639344262295,27.8125
Alan Parker,0.7558260345025051,0.2607760120582242,0.1592937586631388,0.33039797552685696,0.2444810412747284,0.4729271641908548,0.17818685596997377,74,0.21311475409836064,67.24590163934427,29.923076923076923
Alan Silvestri,0.8146553233091695,0.2470649997768742,0.1529898509955033,0.2858311993293165,0.20503724940336251,0.5822004761014666,0.11525107976819744,117,0.06363636363636363,59.445454545454545,25.142857142857142
Albania,0.8508842020977944,0.1618513658484359,0.13617578872593963,0.24556088822587166,0.20052534017550597,0.359271696398313,0.1432145584620307,103,0.410958904109589,81.32876712328768,33.46666666666667
Albany,0.8825213631854257,0.2236249031775442,0.13896374018748778,0.26391201122180075,0.22392240758064966,0.4084592134482161,0.16615658294072014,64,0.7297297297297297,74.32432432432432,41.629629629629626
Albany Law School,0.8507849176966824,0.22111580287791277,0.17483807134875712,0.23872605192833554,0.24480874074817222,0.5081998422032311,0.20314252679540357,34,0.25925925925925924,76.18518518518519,37.285714285714285
Albemarle County,0.8822174951485297,0.32996176396097454,0.13402388190571277,0.36261924885181124,0.22537298785359153,0.5180949171384176,0.143656298914112,29,0.3181818181818182,97.4090909090909,41.142857142857146
Albert Lee,0.7775449978167774,0.26100161427277185,0.16287245764113345,0.3571232192806406,0.2161000429655699,0.49743345090084606,0.13965292323382472,79,0.12857142857142856,70.74285714285715,26.77777777777778
Albert Nobbs,0.6489697710248715,0.24366956140658116,0.15652128370678373,0.3734407096354009,0.21170930334807128,0.354086567958196,0.01991828932632143,79,0.039473684210526314,80.94736842105263,40.0
Albuquerque,0.8803410075587494,0.20204876503907876,0.13745742100740985,0.22716053859603932,0.19552803311491476,0.3505954544704694,0.12371145404154736,62,0.2653061224489796,71.18367346938776,41.46153846153846
Aldershot,0.8831632653061224,0.2683311345404945,0.16491874706485524,0.4402927379641268,0.2690418230552974,0.46496666471163434,0.19730688717603992,14,0.4,42.6,30.5
Alec Baldwin,0.6810174709589286,0.1790263625469243,0.14376804503634516,0.36079848120734276,0.20895813878889058,0.3723780733101812,0.15696406442051225,280,0.08527131782945736,83.82945736434108,33.04545454545455
Alemannia Aachen,0.7512727272727272,0.30699792717385926,0.19569304128527185,0.7993172662598746,0.09078833180139037,0.4536074201265971,0.20903772504562515,25,0.13636363636363635,77.5909090909091,28.333333333333332
Alex Borstein,0.7230342772355475,0.2607971210550103,0.15672577610514712,0.2775281751970466,0.21030000725254255,0.5094233395324813,0.1780913472957483,89,0.1125,70.4875,26.11111111111111
Alex Manninger,0.8393303125445983,0.23346101862262003,0.128065354596991,0.5676457768279611,0.15534177084244205,0.2903042683998744,0.18430614205511775,84,0.05,79.2,31.0
Alex Rodriguez,0.8073668083424871,0.1658486412314781,0.14588326667606588,0.31048525527805787,0.2489978175210979,0.3588646581936708,0.15074228285786448,104,0.2682926829268293,84.1951219512195,30.40909090909091
Alexander,0.7175225101695689,0.23999945763734323,0.14371786079293009,0.34777146931675695,0.1885998693726848,0.39564081728458406,0.08655014861765657,84,0.06329113924050633,66.0632911392405,37.0
Alexander Pushkin,0.8939636752136753,0.2061499773023007,0.15530400687079066,0.31465280306860577,0.2728462714649697,0.36391678386264376,0.14257273153188213,52,0.23809523809523808,49.45238095238095,31.2
Alexandre Desplat,0.7707856075571854,0.2346417365381129,0.17250263093407697,0.2831971723228679,0.22070981873254408,0.575897604227066,0.15674988765815656,107,0.049019607843137254,67.87254901960785,24.6
Alexandria,0.8975009448223733,0.2128196181876033,0.14090828249760226,0.22069544303219552,0.2120138148756591,0.44966977060526264,0.18442190732846925,84,0.5555555555555556,65.87037037037037,38.9
Alfie,0.7413243807260406,0.2285727033967204,0.16006403635829156,0.34343638925293546,0.18640001868622286,0.42673912249279744,0.1907799194074377,108,0.125,67.58333333333333,31.166666666666668
Alfre Woodard,0.6580648014247759,0.24718880948862557,0.16444565682093218,0.4173938518811579,0.1937045025839337,0.49987564774023163,0.15558410229083394,170,0.055900621118012424,91.25465838509317,26.22222222222222
Alfred Hitchcock,0.7859581204530054,0.1747213760923017,0.15205967045209665,0.28405571750076986,0.19933674183100236,0.37158964189108123,0.150765103573701,184,0.2185430463576159,57.65562913907285,29.818181818181817
Algeria,0.8306117726419739,0.14393668703372114,0.13772174032014223,0.28647485963124175,0.25134801759517256,0.33148597062174834,0.12963340037280868,149,0.27350427350427353,89.66666666666667,35.9375
Ali,0.7552805122005233,0.253524333380961,0.1704813488040505,0.3000569062287722,0.19478439658892954,0.4193235905397506,0.15730089095121694,107,0.07,61.94,27.0
Ali Larter,0.8316458659543766,0.20153033813800325,0.15474732240802955,0.24327733782300845,0.21185453554112832,0.402149556020459,0.15075279796931174,47,0.42424242424242425,69.54545454545455,28.142857142857142
Alice Cooper,0.8933785292275859,0.2103426029614292,0.1507579992427911,0.2441598129005269,0.22208368094642392,0.4078932047599838,0.16427622496657596,53,0.65625,55.90625,28.80952380952381
Alice in Wonderland,0.7348280210585443,0.21012257394750686,0.15580987129278911,0.3236926492853661,0.17227081307143613,0.4755830543431622,0.21931358607850798,265,0.07723577235772358,68.21544715447155,29.736842105263158
Alicia Silverstone,0.8377572182719242,0.18698222568879524,0.14700683866331038,0.2300309421412968,0.2414503695750395,0.3696907190507964,0.14094791309707475,68,0.4166666666666667,70.125,30.45
All the King's Men,0.7582205678871501,0.26196127653955836,0.1740494172076572,0.3435793968406625,0.17409402072831015,0.44870377911461723,0.19920007448910085,116,0.08411214953271028,65.6355140186916,28.0
All the President's Men,0.7210775754694941,0.22917900971498328,0.16070587560421865,0.40351147671935816,0.20701047406865256,0.3682627436660585,0.18223562652682732,117,0.06363636363636363,80.95454545454545,36.857142857142854
Allahabad University,0.8384485172946713,0.24522973076193869,0.19145599628881715,0.35092530772587993,0.24250430697528447,0.4998548418283463,0.15999432289976642,39,0.14705882352941177,79.79411764705883,31.4
Allen County,0.8778242590742591,0.26979390260142583,0.17617849641720973,0.39658560043102814,0.2551656424916692,0.4088222533464432,0.16728245363413982,26,0.3,93.8,38.0
Almost Famous,0.7167117743639891,0.2738390257839804,0.153341467886013,0.36777906665183707,0.1979489343846817,0.42643291254838306,0.15129970360379225,140,0.04477611940298507,80.4776119402985,30.0
Alou Diarra,0.828926443926444,0.2742840499657924,0.13196085141386846,0.5537531951476342,0.17213771965032018,0.43124232689539593,0.14910097913424775,105,0.06060606060606061,85.35353535353535,35.166666666666664
Alton,0.8870600414078674,0.23968211931013872,0.1623604566560669,0.3923788179571812,0.2211638974851792,0.3234939804921548,0.16466623650714055,23,0.6428571428571429,59.285714285714285,44.22222222222222
Alyson Hannigan,0.8138762177365119,0.1734958640109069,0.1308441922792756,0.23658262420002846,0.19838793804935356,0.37063830493785005,0.14846116798980588,68,0.3333333333333333,68.62745098039215,29.941176470588236
Alyssa Milano,0.8717919614261077,0.16905174291821243,0.13032374007982744,0.2505233955346562,0.25547967675550015,0.3522970898334797,0.1501183310640642,82,0.4642857142857143,67.60714285714286,31.03846153846154
Amadeus,0.7233512375619399,0.24572355207874175,0.1641498914512839,0.38770717433253504,0.2198164172909871,0.40384675743870246,0.18730634101135718,132,0.1092436974789916,81.63025210084034,31.53846153846154
Amanda Bynes,0.7418675230111903,0.2099508946720668,0.14566417062361348,0.2351469144671967,0.21722412502047186,0.441815873669399,0.1648400204072384,69,0.2545454545454545,77.6,26.857142857142858
Amanda Lear,0.9158015099979385,0.21437389207776109,0.15305035041053094,0.2822959606281531,0.23816780426814038,0.44751775165398916,0.14343709165453775,56,0.21739130434782608,40.891304347826086,23.5
Amarillo,0.8890069526433163,0.2527340035220342,0.18393253208944732,0.2689342574973765,0.31974976674586764,0.4776279942265579,0.13969990866269183,22,0.5714285714285714,89.0,42.125
American Academy of Dramatic Arts,0.8501187159723744,0.18805180943393637,0.14387089929631455,0.34734857708976086,0.2524615175145795,0.4476720861026219,0.13414072182597436,82,0.09333333333333334,81.98666666666666,32.857142857142854
American Book Awards,0.7186147186147186,0.5109981447458267,0.02512879143518146,0.5778628280668547,0.1713862867929944,0.5,0.0,13,0.08333333333333333,59.5,20.0
